bag_id,source_type,record_id,position
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:eebd466dbf2ad26a96236700:0000,691
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:e6109db46f3416c6aa9a65e7:0000,692
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:b30ef0d93efcc43a56db9027,693
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:931188a62974c8dc4b5c7950:0000,694
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:3ec9e77c2558cfd3f4df1b3f:0000,695
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:55d5e7f8bdc4ad6c0d42769c:0000,696
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:f396d265aa0a7835de1b588c,697
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:88c2ad7c8bafb52405d837fb:0000,698
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:a7d7fc9391c240a9006f2ef4,699
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:1bf902a6c1bb898c6942ca6d,700
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:b30bbd005a7b974bf838e9a6,701
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:ce1c543c73185361759c2fe3,702
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:51b4fb4c66ec32dcf5567f0f:0000,703
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:e63fb9119f8a09c7fd08f366,704
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:91294e37af8687ef5220fd2e,705
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:de770a3d11ddbe279010960a:0000,706
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:3390dcca47b35962e972ac16:0000,707
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:02325045840f74516fa9ce64,708
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:ebd014c5839edccbb0746b75:0000,709
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:89f13aef6331ce4f30565037:0000,710
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:ff208e3787469a92b1972e01:0000,711
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:3aaa1c3ae23bf28466ed8f42,712
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:dc8eed10f30b4df09ad548d5:0000,713
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:05d0ac8a534383fea36728f3,714
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:ae30401b22e6167788e096ab:0000,715
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:0afd4de491ecb0f469759414,716
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:2f4f2e1a0a68215a0f72f858:0000,717
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:ee8fd44952b5c8482be53bd5,718
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:846fee2c14e326df207226a1,719
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:cfdae112fc1bfb036aa22b99:0000,720
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:2289f7422f4f2dff2c9f4e7b,721
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:f110a69fb94545d658848bc9:0000,722
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:8182954a2926d169c90664f0:0000,723
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:409ac0654b3ab5db34d921cf:0000,724
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:710e01a8dc1f1076d5c76353,725
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:d8b88460233cea90a4347281:0000,726
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:a2a499430479a2d0bc3b839c:0000,727
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:8d9a67372628c4498da51ab6:0000,728
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:129d0384efbe2018f6d236e1:0000,729
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:c268406febb19711cc3602ed,730
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:e18c5b5743394f8bd4b33f3d,731
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:a34fa712ca90fd0429078643:0000,732
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:1b97322c77b2082c16f9613e,733
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:70e7b3e768b4a6aae58b9344:0000,734
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:482a39cf4093840d185f328a,735
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:9c9e4c3a0f0517eae5ccca66:0000,736
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:28da88e78f72acba47e1c9dc,737
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:e1259c083482b00cf0d5c22e:0000,738
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:c02ea1bcb70f8ca98718b90b,739
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:51513b38e99e842c80fe4cbf:0000,740
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:20d967eff9624508beb934ff:0000,741
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:dc1484cd52fb8e27b680f32b:0000,742
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:aec8a532c1fe58b61db8a984,743
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:1d70cd0d25050cd5639c49e9,744
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:c4b2e8b1427fd79d4a120a63,745
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:c6f1fe335a599504b7b23bd2:0000,746
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:78ea44dfa5e983bbbdb82a66,747
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:f99cf8a3814d1385bdbb2a95:0000,748
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:1372eb5842e4989dbf66cb17:0000,749
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:c8164fe739f49a30585800e0:0000,750
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:d72ff6326125986ade7a2240:0000,751
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:8a0b7b765ebc4123e8d5fda9:0000,752
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:6c0434c47896fae699b71a33:0000,753
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:406063fde101de5ee4cfcfc7,754
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:755dfeb47e0acc262b7fcab4:0000,755
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:84a0240fd932e1f433d505f9,756
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:daa49ae6eaa6bc131505af41,757
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:3fba3419e4b12d47f06f6ce7,758
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:363b5e6faf63c878eabe1b78:0000,759
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:af39236c654b29bb6ccd93fd,760
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:e37420ecce1ee4faf5dac046,761
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:2f8778ef0377748328a5f689,762
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:19a3655ba972c3fd317ce6dc:0000,763
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:dd2575120196c23111eb710d,764
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:45d191a1e591b25f00fdaf40:0000,765
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:cb1d45af5f195f36c8d5f254,766
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:cb6628ac1ed2159d2b2cd9f6,767
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:9099bfc5a2d473e008e4d376,768
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:0709cf41047f1e9b45e12316,769
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:8d94921d5bb4005064e6becd:0000,770
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:81515e35642d54efc9b24460:0000,771
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:d928893bc09c16c2ebbf195d:0000,772
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:5d444f3d22a48490c5280f84:0000,773
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:d92cc72e5f5bd813ee3f5e7f,774
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:29e8cb21597c3e162b6cfd73:0000,775
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:a6de9bd9d9182418e803acb1:0000,776
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:fd59264d81ca9674a076eb18,777
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:60441eb8c477f178680d9e62,778
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:d19edc16d88214ff5d3f832a:0000,779
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:0ffaaf745d7b1412fb0ba3a5,780
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:a4df07eb38931bb037840eae,781
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:cd6e14bbef1358c138cc6542:0000,782
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:e82cd3c0e83a22901069263b:0000,783
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:3d945dba2482812f07e058d9:0000,784
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:159c5dd827ef12fe85dcb8fc,785
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:100f7e96c5b76297dd680b07:0000,786
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:7dd23631bf19d7c8014528de:0000,787
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:dc2599c53410acb1bee9b813:0000,788
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:7a61e98e3d224d17b398eeb3,789
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:eef6b65c5936531507f46f7c:0000,790
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:34dffab85b8b0d27d41de2dc,791
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:7140c45e646ce381d7600c2e:0000,792
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:a4377bcddab82f394e0f821f,793
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:cff947533d140dee3f54dec5:0000,794
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:ef0d62f738f3e06a13bd039e:0000,795
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:386922906b503cd35398d997:0000,796
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:501bbdf7860537c0e0ca082d,797
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:9bdbec883c11f33fe4f01694:0000,798
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:e292f3e288ec4635ea9b034d,799
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:4af76c50331e855fbf9fce61,800
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:6dd13a40e010307b48072f3f,801
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:06fd75daecaa95cfec2c042e,802
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:c9995162b57605f7f9e00dfc,803
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:2a3af8fdad6e6730c43e3791:0000,804
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:09f08b2ce470d02c50b71b17,805
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:7c7bb64b0fefc59d2d20d9cf,806
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:48be99dc23b05504ca14abf0,807
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:9c83ea6d15a1b3ea22445bbc:0000,808
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:8d5850a3d06373f8364717c6,809
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:2235deda0dfc24c171af2015,810
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:c134844364d72a454ec9d0c9,811
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:c86a90902892f7f03e8f8d08:0000,812
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:8f02581c689f69873b88afef,813
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:7be1bf285ad81a78c4d13461:0000,814
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:ee5f19d80697b95597327d52,815
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:f061056b15464a79ce26357b,816
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:b6b1b292dd57623b468ec608:0000,817
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:70884d15da6dd99fed6171c2,818
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:3fcef7f069dd75659d400d0a:0000,819
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:2d1a7f14e35152c5519411e3:0000,820
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:018a5bfefeef263acd162d5b,821
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:e68ccf65841dea4b738d81e1:0000,822
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:08fee66180da0ba5d0ba9c17:0000,823
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:eb067b5139056d1b19e278d1,824
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:385048c5264cce6a8010d226:0000,825
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:152390184f1582763e4fd1d9,826
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:ed3f32ce8200e7444d2797c9:0000,827
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:56ed2eff60c9f89aae72dd9e,828
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:7f5fc5e11159508256617d65:0000,829
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:8fdf4e3e379035e7252e5d24,830
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:2be2e1aa57c28b952a169427,831
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:d379ca5b4543747c279ac819:0000,832
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:5a38f7c6862aed9b75682ff1,833
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:f962c59698c0ca42a2cf8296:0000,834
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:827372f1cf9b848c6c6f9f5b:0000,835
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:600bc8440ee7cab6fcf557dc,836
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:da54efda4ade5cdb65700e0b:0000,837
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:d1134ce7e038e527058d399f:0000,838
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:4806e68234ea0b76d646e979,839
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:eef94bab0b52f7a6befff80d:0000,840
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:80878a317d78cbc7692b55eb,841
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:d2440b4b47af68d7c0ef078b:0000,842
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:579e8d5e3f0a19172351ca8c,843
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:72359097014c0464573422aa,844
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:161e5fbac67c9b89e3c13b76,845
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:2219c713187a32a7113d3e8a,846
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:ff132b53bfe4cf4219f8ea59,847
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:1680d7f6fe968ecbf9bd02c3,848
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:751df0113eec2e352134f6a0:0000,849
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:132554c97ca531dd2572506a:0000,850
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:131d21085cfcedfaf3bf8b86:0000,851
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:dc5e1cc28e30cbd5baba8aff:0000,852
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:944a34ff282781824c798122,853
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:274e634c88a7fa0b3649e001:0000,854
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:785c4b3c95c1898e7d58e680:0000,855
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:e25070ff9947b4700510c395,856
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:226ceb3f76d2ee6d9c600dbb:0000,857
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:9376fe57e15df662b8a4bda3:0000,858
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:624e92e4ae9159589e096e74:0000,859
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:abc663f9449f505ac1821cbb,860
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:a6455e0711095a9e4df0a5c8:0000,861
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:07342978c99b4185d0ba8d6f,862
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:8d31eee389fd7ed1f10abfaf,863
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:8f947c0a530d2a0b7066fb1a:0000,864
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:89accec1ade7a28762dc3449,865
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:5a716a9cbf81c28c4eceb673:0000,866
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:636f5a65c3a155d7462a2643:0000,867
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:72a3ba21198015c22ebbd83b:0000,868
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:2245e7bc6e50df93b995014a:0000,869
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:937f78000492453c289aad4c,870
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:1ac231403c98ee2f6e789775:0000,871
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:e5f806c2916204c1341d6138,872
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:23e2bca5696646026bfcc8af,873
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:6eafb213d72a73260ceaae09,874
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:3e0767d306a1fd75ebb3012a,875
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:6b29a423e872a6d1157ddae8,876
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:7ff3734410c432a2d46a7975,877
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:a582bf19903de524cf5285e3:0000,878
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:3f8303317d28b4dccd73f10d:0000,879
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:413e7edc1eac42e65511ae2f:0000,880
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:63ba58d2179c6a3037d19e72,881
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:b8912e15e7a9b84d7204a6cc,882
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:1735256fb8ac18bc7fe69f2b,883
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:a56841c871efd56fca1c2320:0000,884
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:956af5de95d7f6e2b02fe7cd,885
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:1f4efc2460c0daf2b7981e92:0000,886
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:158db4f1f4cd5bfcc7b447ad,887
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:96e72a77d683f1c7f91f7185:0000,888
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:1455547fa532fdd837445937,889
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:3b01d0148cb5584624dd8ae4:0000,890
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:a0fa3d1c6cbfe1204fab8926,891
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:8e7b418d7b0a258bf6141918,892
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:8701dcc39a8edb4957219574:0000,893
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:5fb4bb8aede127b0a43d5546:0000,894
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:2e9e5da67a05c13768d51a03:0000,895
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:0a51b15b011f08c2c9fb48c3,896
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:c0de9eac6fb9aea46185aa03:0000,897
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:05e95870b715aafd6cb3e4b7,898
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:24b452018619fff96726b0bf,899
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:dd8797ce69e409384e91fd0e,900
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:e310eb9fd8d8f8b832ff6e6d,901
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:51e37de3eefd08bbe5c07e81:0000,902
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:4f1b4efe3c4315c3d7bc3aa9:0000,903
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:f0d6d7d80bb722ac0380db7b,904
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:7912175dfff0402174442798,905
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:b57d469a8e9a6d5b4834b287,906
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:6746d4fbc9f464c2d6bcc1c3:0000,907
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:fe2b7fb190bec4768538a334:0000,908
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:b2a43f3f6ce1c2051578a324:0000,909
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:acc98013c525885e4c73ab3c,910
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:6eda1817f361b83fb26d7e62:0000,911
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:c02dc26337376b1e9de619a7,912
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:7a9af41399355c95c2580526,913
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:f872e677817aa72882517242:0000,914
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:6c698814b9a84da6bee7eda6,915
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:b26b9f5869a125d7879f1149:0000,916
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:7e1fcb682d726d37d75c13de:0000,917
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:cd93a3ae7c126e011d7b9c1d:0000,918
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:724b6438dfe2b3c0f8cd0211,919
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:ae981bdc482faeba9e9b2a73:0000,920
bag:adult:GaussianCopula:s42:test:p050:b00,real,adult:bb14db424fd00e1e425012c0:0000,921
bag:adult:GaussianCopula:s42:test:p050:b00,synthetic,syn:adult:GaussianCopula:S_final_test:1e4dfd92d29fc58c31d252a3,922
